id,name,system,zone,factory,maker,part_no,factory_code,bought,link,support,cad,photo,note,model_at_mm,model_from,oem_no,catalogue,applies,parent
PT885,"Seat recliner knuckle, right",body,cabin,yes,Mazda,,,,,,,,"First number is used with a knuckle cover, second without - confirm. Also, both seats: knuckle screws 2155-57-109 x8, bushings 8531-88-106 x2, washers 8531-88-105 x2, knuckle cover screws 1243-88-117 x2 (BI-056-01, BI-056-12, BI-056-13, BI-057-11) Qty on the car: 1.",,,8183-88-101 or 8531-88-101,5700A-1 BI-056-01 BI-056-04 BI-056-05 BI-056-12 BI-056-13; 5700A-2 BI-057-11,,PT878
PT886,"Recliner knuckle cover, right",body,cabin,yes,Mazda,,,,,,,,'82 non-high-back type - confirm the seat type and whether a cover is fitted Qty on the car: 1.,,,"8183-88-120 (colour variants 00, 10, 70)",5700A-2 BI-057-07 BI-057-08 BI-057-09 BI-057-10,,PT885
PT887,"Recliner knob, right",body,cabin,yes,Mazda,,,,,,,,Catalogue qty 2 covers both seats; used without a knuckle cover - confirm Qty on the car: 1.,,,0305-57-081 (colour variants 00),5700A-1 BI-056-02 BI-056-03,,PT885
PT888,"Seat hinge cover, right",body,cabin,yes,Mazda,,,,,,,,Catalogue qty 2 covers both seats Qty on the car: 1.,,,8531-88-107,5700A-1 BI-056-14,,PT878
PT889,"Seat slide adjuster No. 1, right",body,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,8183-88-102,5700A-1 BI-056-06,,PT878
PT890,"Seat slide adjuster No. 2, right",body,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,F005-88-103,5700A-1 BI-056-07,,PT878
PT891,"Front seat, left (driver)",body,cabin,yes,Mazda,,,,,,,,"No whole-seat part number; sold as the cushion, back, recliner and adjusters below Qty on the car: 1.",,,,,,
PT892,"Seat cushion, left",body,cabin,yes,Mazda,,,,,,,,"S & GS: cloth-velour FA07 or vinyl FA08 - confirm cloth-velour or vinyl, and the colour, on the car Qty on the car: 1.",,,"FA07-88-160 (colour variants 00, 10, 70) or FA08-88-160 (colour variants 00, 70)",5700A-3 BI-058-10 BI-058-11 BI-058-12 BI-058-13 BI-058-14 BI-058-15 BI-058-16,,PT891
PT893,"Seat cushion cover, left",body,cabin,yes,Mazda,,,,,,,,"Cloth-velour FA07 or vinyl FA08 - confirm cloth-velour or vinyl, and the colour, on the car Qty on the car: 1.",,,"FA07-88-161 (colour variants 00, 10, 70) or FA08-88-161 (colour variants 00, 70)",5700A-3 BI-058-21 BI-058-22 BI-058-23 BI-058-24 BI-058-25 BI-058-26 BI-058-27,,PT892
PT894,"Seat cushion frame and pad, left",body,cabin,yes,Mazda,,,,,,,,"First number non-high-back, second high-back - confirm the seat type Qty on the car: 1.",,,FA02-88-170 or 8871-88-170,5700A-4 BI-059-07 BI-059-08,,PT892
PT895,"Seat back, left",body,cabin,yes,Mazda,,,,,,,,"S & GS: cloth-velour FA07 or vinyl FA08 - confirm cloth-velour or vinyl, and the colour, on the car Qty on the car: 1.",,,"FA07-88-180 (colour variants 00, 10, 70) or FA08-88-180 (colour variants 00, 70)",5700A-4 BI-059-09 BI-059-10 BI-059-11 BI-059-12 BI-059-13 BI-059-14 BI-059-15,,PT891
PT896,"Seat back cover, left",body,cabin,yes,Mazda,,,,,,,,"Cloth-velour FA07 or vinyl FA08 - confirm cloth-velour or vinyl, and the colour, on the car. The catalogue prints the right-hand numbers (FA07/FA08-88-131) here, likely a misprint for -181 - confirm Qty on the car: 1.",,,"FA07-88-131 (colour variants 00, 10, 70) or FA08-88-131 (colour variants 00, 70)",5700A-4 BI-059-20 BI-059-21 BI-059-22 BI-059-23 BI-059-24 BI-059-25 BI-059-26,,PT895
PT897,"Seat back frame and pad, left",body,cabin,yes,Mazda,,,,,,,,"First number non-high-back, second high-back - confirm the seat type Qty on the car: 1.",,,FA02-88-190 or 8871-88-190,5700A-4 BI-059-31 BI-059-32,,PT895
PT898,"Seat recliner knuckle, left",body,cabin,yes,Mazda,,,,,,,,"First number is used with a knuckle cover, second without - confirm Qty on the car: 1.",,,FA09-88-151 or 8532-88-151,5700A-3 BI-058-06 BI-058-07,,PT891
PT899,"Recliner knuckle cover, left",body,cabin,yes,Mazda,,,,,,,,'82 non-high-back type - confirm the seat type and whether a cover is fitted Qty on the car: 1.,,,"8183-88-170 (colour variants 00, 10, 70)",5700A-4 BI-059-03 BI-059-04 BI-059-05 BI-059-06,,PT898
PT900,"Recliner knob, left",body,cabin,yes,Mazda,,,,,,,,Catalogue qty 2 covers both seats; used without a knuckle cover - confirm Qty on the car: 1.,,,0305-57-081 (colour variants 00),5700A-1 BI-056-02 BI-056-03,,PT898
PT901,"Seat hinge cover, left",body,cabin,yes,Mazda,,,,,,,,Catalogue qty 2 covers both seats Qty on the car: 1.,,,8531-88-107,5700A-1 BI-056-14,,PT891
PT902,"Seat slide adjuster No. 3, left",body,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,F005-88-152,5700A-3 BI-058-08,,PT891
PT903,"Seat slide adjuster No. 4, left",body,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA07-88-153,5700A-3 BI-058-09,,PT891
PT904,"Front seat belt assembly, right",body,cabin,yes,Mazda,,,,,,,,"'82 part to serial 622565; colour black, wine/red, brown or tan/black - confirm the colour and VIN serial Qty on the car: 1.",,,"FA30-57-610 (colour variants 00, 12, 24, 29)",5790A-1 BI-066-15 BI-066-16 BI-066-17 BI-066-18 BI-066-19,,
PT905,"Seat belt A (buckle side), right",body,cabin,yes,Mazda,,,,,,,,Confirm the colour Qty on the car: 1.,,,"FA30-57-620 (colour variants 00, 12, 24, 29)",5790A-1 BI-066-24 BI-066-25 BI-066-26 BI-066-27 BI-066-28,,PT904
PT906,"Seat belt B, right",body,cabin,yes,Mazda,,,,,,,,Catalogue qty 2 covers both seats; confirm the colour Qty on the car: 1.,,,"FA30-57-630 (colour variants 00, 12, 24, 29)",5790A-1 BI-066-01 BI-066-02 BI-066-03 BI-066-04 BI-066-05,,PT904
PT907,"Front seat belt assembly, left",body,cabin,yes,Mazda,,,,,,,,'82 part to serial 622565; confirm the colour and VIN serial Qty on the car: 1.,,,"FA30-57-670 (colour variants 0?, 12, 24, 29)",5790A-1 BI-066-38 BI-066-39 BI-066-40; 5790A-2 BI-067-01 BI-067-02,,
PT908,"Seat belt A (buckle side), left",body,cabin,yes,Mazda,,,,,,,,Confirm the colour Qty on the car: 1.,,,"FA30-57-680 (colour variants 00, 12, 24, 29)",5790A-2 BI-067-07 BI-067-08 BI-067-09 BI-067-10 BI-067-11,,PT907
PT909,"Seat belt B, left",body,cabin,yes,Mazda,,,,,,,,Same part as the right; confirm the colour Qty on the car: 1.,,,"FA30-57-630 (colour variants 00, 12, 24, 29)",5790A-1 BI-066-01 BI-066-02 BI-066-03 BI-066-04 BI-066-05,,PT907
PT910,"Door trim panel, right",body,doors,yes,Mazda,,,,,,,,"Vinyl FA01-68-420D or cloth FA02-68-420D (FA01-68-420A also listed) - confirm the material and colour. Also, both doors: trim fasteners 0208-58-921 x22 and caps 0187-58-922 x22 (BI-072-03, BI-072-04) Qty on the car: 1.",,,"FA01-68-420A (colour variants 10) or FA01-68-420D (colour variants 00, 10, 70) or FA02-68-420D (colour variants 00, 10, 70)",5840A-1 BI-072-03 BI-072-04 BI-072-05 BI-072-06 BI-072-07 BI-072-08 BI-072-09 BI-072-10 BI-072-11 BI-072-12 BI-072-13 BI-072-14,,
PT911,"Door trim panel, left",body,doors,yes,Mazda,,,,,,,,Vinyl FA01-68-450D or cloth FA02-68-450D - confirm the material and colour Qty on the car: 1.,,,"FA01-68-450D (colour variants 00, 10, 70) or FA02-68-450D (colour variants 00, 10, 70)",5840A-1 BI-072-32 BI-072-33 BI-072-34 BI-072-35; 5840A-2 BI-073-01 BI-073-02 BI-073-03 BI-073-04,,
PT912,"Door pull handle, right",body,doors,yes,Mazda,,,,,,,,"Also: pull handle cap FA01-69-372, pull handle caps FA01-69-374 x6 for both doors (BI-073-26, BI-073-36). Confirm the colour Qty on the car: 1.",,,"FA01-69-371A (colour variants 00, 10, 29, 80)",5840A-2 BI-073-16 BI-073-17 BI-073-18 BI-073-19 BI-073-20 BI-073-26 BI-073-27 BI-073-28 BI-073-29 BI-073-30 BI-073-36 BI-073-37; 5840A-3 BI-074-01 BI-074-02 BI-074-03,,PT910
PT913,"Door pull handle, left",body,doors,yes,Mazda,,,,,,,,Also: pull handle cap FA01-69-392 (BI-073-31). Confirm the colour Qty on the car: 1.,,,"FA01-69-391A (colour variants 00, 10, 29, 80)",5840A-2 BI-073-21 BI-073-22 BI-073-23 BI-073-24 BI-073-25 BI-073-31 BI-073-32 BI-073-33 BI-073-34 BI-073-35,,PT911
PT914,"Door glass weatherstrip, outer (both doors)",body,doors,yes,Mazda,,,,,,,,Qty on the car: 2.,,,8871-53-781,5840A-1 BI-072-01,,
PT915,"Door glass weatherstrip, inner (both doors)",body,doors,yes,Mazda,,,,,,,,Qty on the car: 2.,,,8871-58-791,5840A-1 BI-072-02,,
PT916,Headliner (ceiling top),body,cabin,yes,Mazda,,,,,,,,"The catalogue lists only the '81 normal-roof headliner (FA01-68-030C) and the sunroof one - confirm the roof type and the headliner fitted. Also: fasteners 8006-68-865 x8, FA56-68-965 x6, ceiling clips 0305-70-335 x4 (BI-120-02, BI-120-04, BI-120-05) Qty on the car: 1.",,,,6800A-3 BI-120-02 BI-120-04 BI-120-05,,
PT917,"Roof trim garnish, front",body,cabin,yes,Mazda,,,,,,,,"Colour 70 from serial 642606, 71 before - confirm. Also: front ceiling plate 8871-53-041 (BI-118-17) Qty on the car: 1.",,,"FA01-68-021 (colour variants 01, 10, 29, 70, 71)",6800A-1 BI-118-01 BI-118-02 BI-118-03 BI-118-04 BI-118-05 BI-118-06 BI-118-17,,PT916
PT918,"Roof side garnish, right",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA01-68-960C (colour variants 00, 11, 29, 70)",6800A-1 BI-118-12 BI-118-13 BI-118-14 BI-118-15 BI-118-16,,PT916
PT919,"Roof side garnish, left",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA01-68-970B (colour variants 00, 11, 29, 70)",6800A-1 BI-118-18 BI-118-19 BI-118-20 BI-118-21 BI-118-22,,PT916
PT920,"Front pillar trim, right",body,cabin,yes,Mazda,,,,,,,,"Also, both sides: front pillar trim fasteners FA01-68-172 x2 (from serial 533894), upper sealers 8871-68-175 x2 (BI-119-04, BI-119-05, BI-119-06). Colour not recorded - confirm on the car Qty on the car: 1.",,,"FA01-68-710 (colour variants 00, 11, 29, 70)",6800A-1 BI-118-38 BI-118-39 BI-118-40; 6800A-2 BI-119-01 BI-119-02 BI-119-04 BI-119-05 BI-119-06,,
PT921,"Front pillar trim, left",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA01-68-190 (colour variants 00, 11, 29, 70)",6800A-2 BI-119-07 BI-119-08 BI-119-09 BI-119-10 BI-119-11,,
PT922,"Center pillar trim, right (68 110A)",body,cabin,yes,Mazda,,,,,,,,The catalogue lists two center pillar trims per side (dcodes 68 110A/68 120C and 68 221/68 241); which is upper and which lower is not stated. Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA01-68-110A (colour variants 00, 11, 29, 70)",6800A-1 BI-118-28 BI-118-29 BI-118-30 BI-118-31 BI-118-32,,
PT923,"Center pillar trim, left (68 120C)",body,cabin,yes,Mazda,,,,,,,,The catalogue lists two center pillar trims per side (dcodes 68 110A/68 120C and 68 221/68 241); which is upper and which lower is not stated. Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA01-68-120A (colour variants 00, 11, 29, 70)",6800A-1 BI-118-33 BI-118-34 BI-118-35 BI-118-36 BI-118-37,,
PT924,"Center pillar trim, right (68 221)",body,cabin,yes,Mazda,,,,,,,,The catalogue lists two center pillar trims per side (dcodes 68 110A/68 120C and 68 221/68 241); which is upper and which lower is not stated. Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-221A (colour variants 00, 11, 29, 70)",6800A-2 BI-119-17 BI-119-18 BI-119-19 BI-119-20 BI-119-21,,
PT925,"Center pillar trim, left (68 241)",body,cabin,yes,Mazda,,,,,,,,The catalogue lists two center pillar trims per side (dcodes 68 110A/68 120C and 68 221/68 241); which is upper and which lower is not stated. Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-241A (colour variants 00, 11, 29, 70)",6800A-2 BI-119-27 BI-119-28 BI-119-29 BI-119-30 BI-119-31,,
PT926,"Center trim garnish, right",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA01-68-981 (colour variants 00, 11, 29, 70)",6800A-2 BI-119-12 BI-119-13 BI-119-14 BI-119-15 BI-119-16,,
PT927,"Center trim garnish, left",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA01-68-991 (colour variants 00, 11, 29, 70)",6800A-2 BI-119-22 BI-119-23 BI-119-24 BI-119-25 BI-119-26,,
PT928,"Rear pillar trim, right",body,cargo,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-271A (colour variants 00, 11, 29, 70)",6800A-2 BI-119-32 BI-119-33 BI-119-34 BI-119-35 BI-119-36,,
PT929,"Rear pillar trim, left",body,cargo,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-291A (colour variants 00, 11, 29, 70)",6800A-2 BI-119-37 BI-119-38 BI-119-39 BI-119-40; 6800A-3 BI-120-01,,
PT930,"Front side trim (kick panel), right",body,cabin,yes,Mazda,,,,,,,,"Also, both sides: fasteners 0208-58-921 x10 (BI-122-01). Colour not recorded - confirm on the car Qty on the car: 1.",,,"FA03-68-370 (colour variants 12, 72, 77, 85)",6840A-1 BI-122-01 BI-122-03 BI-122-04 BI-122-05 BI-122-06 BI-122-07,,
PT931,"Front side trim (kick panel), left",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA03-68-390 (colour variants 12, 72, 77, 85)",6840A-1 BI-122-13 BI-122-14 BI-122-15 BI-122-16 BI-122-17,,
PT932,"Quarter trim, right",body,cabin,yes,Mazda,,,,,,,,Vinyl FA01-68-520D or leather FA04-68-520D - confirm the material and colour Qty on the car: 1.,,,"FA01-68-520D (colour variants 01, 10, 70) or FA04-68-520D (colour variants 10, 29, 70)",6840A-1 BI-122-23 BI-122-24 BI-122-25 BI-122-26 BI-122-28 BI-122-29 BI-122-30 BI-122-31,,
PT933,"Quarter trim, left",body,cabin,yes,Mazda,,,,,,,,"Vinyl FA01-68-550D, cloth FA02-68-550E or leather FA04-68-550D - confirm the material and colour Qty on the car: 1.",,,"FA01-68-550D (colour variants 01, 10, 70) or FA02-68-550E (colour variants 00, 10, 70) or FA04-68-550D (colour variants 10, 70)",6840A-1 BI-122-32 BI-122-33 BI-122-34 BI-122-35 BI-122-36 BI-122-37 BI-122-38 BI-122-39 BI-122-40; 6840A-2 BI-123-01 BI-123-02,,
PT934,"Front scuff plate, right",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-710 (colour variants 00, 10, 29, 70)",6840A-2 BI-123-03 BI-123-04 BI-123-05 BI-123-06 BI-123-07,,
PT935,"Front scuff plate, left",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-720 (colour variants 00, 10, 29, 70)",6840A-2 BI-123-08 BI-123-09 BI-123-10 BI-123-11 BI-123-12,,
PT936,"Wheel-arch trim (tire house), right",body,cargo,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-770 (colour variants 00, 11, 29, 70)",6840A-2 BI-123-13 BI-123-14 BI-123-15 BI-123-16 BI-123-17,,
PT937,"Wheel-arch trim (tire house), left",body,cargo,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-790 (colour variants 00, 11, 29, 70)",6840A-2 BI-123-18 BI-123-19 BI-123-20 BI-123-21 BI-123-22,,
PT938,"Cargo side trim, right",body,cargo,yes,Mazda,,,,,,,,"Also, both sides: trim caps 8871-68-851 x4 (colour variants 00, 11, 70, 71), trim hooks 8871-68-855 x2 (BI-123-23, BI-124-09). Colour not recorded - confirm on the car Qty on the car: 1.",,,"8871-68-861A (colour variants 00, 11, 29, 70)",6840A-2 BI-123-23 BI-123-24 BI-123-25 BI-123-26 BI-123-27 BI-123-28 BI-123-29 BI-123-30 BI-123-31 BI-123-32; 6840A-3 BI-124-09,,
PT939,"Cargo side trim, left",body,cargo,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8871-68-871A (colour variants 00, 11, 29, 70)",6840A-2 BI-123-33 BI-123-34 BI-123-35 BI-123-36 BI-123-37,,
PT940,Cargo end trim,body,cargo,yes,Mazda,,,,,,,,"1480-68-890C with the cargo lamp, 8341-68-890C without - confirm whether a cargo lamp is fitted Qty on the car: 1.",,,"1480-68-890C (colour variants 00, 11, 29, 70) or 8341-68-890C (colour variants 00, 11, 29, 70)",6840A-2 BI-123-38 BI-123-39; 6840A-3 BI-124-01 BI-124-02 BI-124-03 BI-124-04 BI-124-05 BI-124-06 BI-124-07 BI-124-08,,
PT941,"Floor pad, front (under carpet)",body,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-68-651A,6860A-1 BI-125-02,,
PT942,"Floor pad, rear (under carpet)",body,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,1480-68-654A,6860A-1 BI-125-03,,
PT943,Floor silencer (30 x 30 cm),body,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0208-76-071,6860A-2 BI-126-03,,
PT944,Front floor carpet,body,cabin,yes,Mazda,,,,,,,,Also: fasteners 0866-69-885A x7 (colour 00) (BI-126-01). Confirm the colour Qty on the car: 1.,,,"FA01-68-671B (colour variants 00, 11, 70)",6860A-1 BI-125-08 BI-125-09 BI-125-10 BI-125-11; 6860A-2 BI-126-01 BI-126-02,,
PT945,Rear floor carpet,body,cabin,yes,Mazda,,,,,,,,"FA02-68-677A with the small rear console, FA03-68-677 with the large one - confirm the console and colour Qty on the car: 1.",,,"FA02-68-677A (colour variants 00, 11, 70, 72) or FA03-68-677 (colour variants 00, 11, 70, 72)",6860A-1 BI-125-16 BI-125-17 BI-125-18 BI-125-19 BI-125-20 BI-125-25 BI-125-26 BI-125-27 BI-125-28 BI-125-29,,
PT946,Cargo floor mat,body,cargo,yes,Mazda,,,,,,,,Also: mat set plate 8871-68-696B (colour 65) (BI-125-34). Colour not recorded - confirm on the car Qty on the car: 1.,,,"FA01-68-695C (colour variants 11, 77, 85)",6860A-1 BI-125-30 BI-125-31 BI-125-32 BI-125-33 BI-125-34 BI-125-35,,
PT947,"Cargo floor pad, left",body,cargo,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-68-666,6860A-1 BI-125-06,,
PT948,Cargo side pads,body,cargo,yes,Mazda,,,,,,,,Qty on the car: 2.,,,8871-68-667A,6860A-1 BI-125-07,,
PT949,Storage boxes (behind the seats),body,cargo,yes,Mazda,,,,,,,,Also: lock plates FA42-69-752 x2 (BI-130-17). Colour not recorded - confirm on the car Qty on the car: 2.,,,"FA01-69-760 (colour variants 00, 11, 29, 70)",6900A-3 BI-130-07 BI-130-08 BI-130-09 BI-130-10 BI-130-11 BI-130-17,,
PT950,Storage box pad,body,cargo,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-68-658,6860A-1 BI-125-04,,PT949
PT951,Storage box strikers,body,cargo,yes,Mazda,,,,,,,,Listed from serial 629395 - confirm the VIN serial Qty on the car: 2.,,,1011-64-461A (colour variants 00),6900A-1 BI-128-06 BI-128-07,,PT949
PT952,Coat hanger,body,cabin,yes,Mazda,,,,,,,,"Also: fastener FA24-68-032 (colour variants 00, 11, 70, 71) (BI-128-08). Two numbers listed (0376-69-941 and 0376-69-941B) - confirm which is fitted Qty on the car: 1.",,,0376-69-941 (colour variants 01) or 0376-69-941B (colour variants 01),6900A-3 BI-130-18 BI-130-19 BI-130-20 BI-130-21; 6900A-1 BI-128-08 BI-128-09 BI-128-10 BI-128-11 BI-128-12,,
PT953,Cargo room strap A,body,cargo,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8341-69-570 (colour variants 00, 10, 20, 29)",6900A-2 BI-129-29 BI-129-30 BI-129-31 BI-129-32; 6900A-3 BI-130-01,,
PT954,Cargo room strap B,body,cargo,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8341-69-580 (colour variants 00, 10, 20, 29)",6900A-3 BI-130-02 BI-130-03 BI-130-04 BI-130-05 BI-130-06,,
PT955,"Sun visor, right",body,cabin,yes,Mazda,,,,,,,,Colour not recorded - confirm on the car Qty on the car: 1.,,,"8341-69-270 (colour variants 02, 10, 28, 70)",6900A-2 BI-129-12 BI-129-13 BI-129-14 BI-129-15 BI-129-16,,
PT956,"Sun visor, left",body,cabin,yes,Mazda,,,,,,,,Normal-roof type. Colour not recorded - confirm on the car Qty on the car: 1.,,,"8341-69-320 (colour variants 02, 10, 28, 70)",6900A-2 BI-129-24 BI-129-25 BI-129-26 BI-129-27 BI-129-28,,
PT957,Interior mirror with map lamp,body,cabin,yes,Mazda,,,,,,,,"GS type. Also: plate FA01-51-356, brackets A FA01-51-357 and B FA01-51-358, rubber stopper FA01-69-232 (BI-128-03, BI-128-04, BI-128-05, BI-129-18) Qty on the car: 1.",,,FA01-69-220A,6900A-2 BI-129-04 BI-129-18; 6900A-1 BI-128-03 BI-128-04 BI-128-05,,
PT958,Map lamp (spot lamp),lighting,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-51-355A,6900A-1 BI-128-02,,PT957
PT959,Map lamp socket and holder,lighting,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-51-354,6900A-1 BI-128-01,,PT958
PT960,Interior mirror lamp lens,lighting,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA01-51-351A,6900A-2 BI-129-17,,PT957
PT961,Interior mirror lamp bulb (12V 10W),lighting,cabin,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0000-11-3175,6900A-2 BI-129-06,,PT959
PT962,Interior mirror lamp bulb (12V 5W per catalogue),lighting,cabin,yes,Mazda,,,,,,,,Catalogue number 0000-11-0194 is 3.4W elsewhere in the book; which lamp takes it is not stated - confirm Qty on the car: 1.,,,0000-11-0194,6900A-2 BI-129-07,,PT957
PT963,"Outside mirror base, right",body,doors,yes,Mazda,,,,,,,,Also: mirror gasket 8341-69-115 (BI-129-02) Qty on the car: 1.,,,8341-69-131,6900A-1 BI-128-20; 6900A-2 BI-129-02,,PT032
PT964,"Outside mirror base, left",body,doors,yes,Mazda,,,,,,,,Also: mirror gasket 8341-69-116 (BI-129-11) Qty on the car: 1.,,,8341-69-191,6900A-2 BI-129-08 BI-129-11,,PT032
PT965,Tool bag,body,cargo,yes,Mazda,,,,,,,,Qty on the car: 1.,,,8173-69-670,6870A-1 BI-127-03,,
PT966,Tool set,body,cargo,yes,Mazda,,,,,,,,Qty on the car: 1.,,,3781-69-650,6870A-1 BI-127-02,,PT965
PT967,Wheel nut wrench,wheels,cargo,yes,Mazda,,,,,,,,Qty on the car: 1.,,,0810-68-070E,6870A-1 BI-127-01,,PT965
PT968,Model plate,body,,yes,Mazda,,,,,,,,Where it is fixed is not stated - confirm Qty on the car: 1.,,,8595-69-011B,6930A-1 BI-131-01,,
PT969,Tire pressure label,wheels,,yes,Mazda,,,,,,,,Qty on the car: 1.,,,8871-69-014C,6930A-1 BI-131-03,,
PT970,Temporary spare tire label,wheels,cargo,yes,Mazda,,,,,,,,Qty on the car: 1.,,,FA02-69-073A,6930A-1 BI-131-05,,
PT971,Caution label (MVSS),body,,yes,Mazda,,,,,,,,Qty on the car: 1.,,,8374-69-034A,6930A-1 BI-131-06,,
